,timestamp,random_state,algorithm,k_max,k_best,n_clusters,db_index,silhouette_score,homogeneity,completeness,v_measure,adjusted_rand_index,adjusted_mutual_info
0,1679856841.633459,93719,opf,5,5,63,NA,NA,0.7709773586973083,0.8559832359148436,0.8112595922731906,0.26982843278840046,0.37520805191446777
1,1679856843.225078,93719,opf_snn,5,5,76,NA,NA,0.8509371562386403,0.8936257147670913,0.8717591519384487,0.42668555828178456,0.5262865619778847
0,1679856844.75621,93719,opf,10,9,33,NA,NA,0.5557675000178924,0.8028014480518241,0.6568248956792886,0.09695150340150235,0.2206336423109556
1,1679856846.540496,93719,opf_snn,10,6,63,NA,NA,0.788057758307766,0.8861047759107183,0.8342102144293656,0.3058708841600287,0.4610607016542908
0,1679856848.158432,93719,opf,15,14,21,NA,NA,0.46931547782206967,0.8174948097425657,0.5963007460524721,0.07508855344811821,0.2192410653963013
1,1679856850.163094,93719,opf_snn,15,7,61,NA,NA,0.7910755418770113,0.8720116625407197,0.829574175828009,0.3154641557391254,0.4274648226645347
0,1679856851.894501,93719,opf,20,20,14,NA,NA,0.2524219703424343,0.8484078327244537,0.3890824470660675,0.023700160273139818,0.14068679565334205
1,1679856854.178995,93719,opf_snn,20,10,53,NA,NA,0.7612137282260069,0.8844715580542416,0.8182267871375754,0.2901517405534067,0.4425849501082277
0,1679856856.023511,93719,opf,25,24,9,NA,NA,0.216441552480452,0.8664514167108152,0.34636126582635907,0.02087754772369,0.13381634422963115
1,1679856858.680152,93719,opf_snn,25,10,53,NA,NA,0.7612137282260069,0.8844715580542416,0.8182267871375754,0.2901517405534067,0.4425849501082277
0,1679856860.644041,93719,opf,30,30,7,NA,NA,0.18465821915642092,0.8951938840282693,0.30616212708548524,0.018564105571398887,0.12855679889477234
1,1679856863.787038,93719,opf_snn,30,18,36,NA,NA,0.6882566709015465,0.8536730508437645,0.7620920249815953,0.1976926848303533,0.3420170180265641
0,1679856865.936051,93719,opf,35,35,3,NA,NA,0.033319008925346616,1.0000000000000007,0.0644892983435937,0.0021447057731767425,0.022444890117573384
1,1679856869.591383,93719,opf_snn,35,12,44,NA,NA,0.8101770149256101,0.8955528093318726,0.8507282823510234,0.3658089541211407,0.5008983981833179
0,1679856871.905764,93719,opf,40,37,2,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679856876.172928,93719,opf_snn,40,16,39,NA,NA,0.7263682122020937,0.8621813870612436,0.7884691205159912,0.23982235381199113,0.3744397089726075
0,1679856878.70522,93719,opf,45,37,2,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679856883.653971,93719,opf_snn,45,35,24,NA,NA,0.5976106164793232,0.8490690921138017,0.7014858929142234,0.15104858171895516,0.3102205437813389
0,1679856886.515392,93719,opf,50,37,2,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679856892.224353,93719,opf_snn,50,18,36,NA,NA,0.6882566709015465,0.8536730508437645,0.7620920249815953,0.1976926848303533,0.3420170180265641
0,1679856895.26824,45219,opf,5,5,62,NA,NA,0.7207341318575496,0.869263326165278,0.7880613212028706,0.28106694560669454,0.40685592453948083
1,1679856896.794202,45219,opf_snn,5,5,76,NA,NA,0.8302057009857016,0.8955837564522376,0.8616563707842388,0.37189094107299914,0.5319218897567113
0,1679856898.282141,45219,opf,10,10,34,NA,NA,0.4771548106428725,0.8390065983225817,0.6083388128898404,0.10035228131419023,0.26881392998201376
1,1679856899.955491,45219,opf_snn,10,6,62,NA,NA,0.7890584970447031,0.8890948629800868,0.8360950471211642,0.38173913043478264,0.48756983695307177
0,1679856901.554487,45219,opf,15,15,25,NA,NA,0.4347752969237711,0.850204138832739,0.5753364553872402,0.06667059005274502,0.24472307306149685
1,1679856903.491099,45219,opf_snn,15,12,47,NA,NA,0.8190925882379796,0.8957554603147919,0.8557104042387311,0.42361324196242883,0.5244044931548824
0,1679856905.182422,45219,opf,20,19,13,NA,NA,0.2368127158635275,0.8372636706475657,0.3692003403667943,0.01983153736030807,0.13189406836605053
1,1679856907.436961,45219,opf_snn,20,13,41,NA,NA,0.757864966291538,0.892210267863222,0.8195685755207287,0.3429466407431411,0.4745282960225562
0,1679856909.248751,45219,opf,25,25,8,NA,NA,0.10616593333825972,0.746474232231221,0.18589350297579996,0.0025336767872978336,0.03500146612719601
1,1679856911.890797,45219,opf_snn,25,10,52,NA,NA,0.8075700401453159,0.8804827649220679,0.8424517286199341,0.3697453206505063,0.477505356335146
0,1679856913.85694,45219,opf,30,30,6,NA,NA,0.08726473054129777,0.707617068575161,0.15536904451522712,0.0012067805662111712,0.023823900906584577
1,1679856916.973817,45219,opf_snn,30,12,47,NA,NA,0.8190925882379796,0.8957554603147919,0.8557104042387311,0.42361324196242883,0.5244044931548824
0,1679856919.114974,45219,opf,35,32,3,NA,NA,0.01434763987253952,0.7421207737551773,0.028151027622442776,0.0004975949577044286,0.0015356764169463396
1,1679856922.825235,45219,opf_snn,35,20,32,NA,NA,0.6502925194494248,0.8571249084710488,0.739519002352813,0.19951299976435471,0.3517743331373239
0,1679856925.19552,45219,opf,40,40,2,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679856929.458607,45219,opf_snn,40,32,21,NA,NA,0.5473204501261434,0.837090542043511,0.6618797089288733,0.13315780958124349,0.2910436554615421
0,1679856932.069447,45219,opf,45,40,2,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679856937.055911,45219,opf_snn,45,22,33,NA,NA,0.627822067943184,0.8765068527943602,0.7316090747200822,0.14736220804407094,0.36370940227650195
0,1679856939.864152,45219,opf,50,49,1,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679856945.475636,45219,opf_snn,50,29,26,NA,NA,0.5798112407234989,0.83791042268415,0.6853670848534588,0.14324901917004243,0.2974545231133136
0,1679856948.565402,53126,opf,5,4,71,NA,NA,0.8310585033595702,0.90904826073933,0.8683056725463199,0.5094172239661526,0.5762648606977266
1,1679856950.066775,53126,opf_snn,5,5,75,NA,NA,0.8297714203460607,0.8672140161417617,0.8480796481167974,0.3861599415317152,0.46664143059024255
0,1679856951.558235,53126,opf,10,10,33,NA,NA,0.5712441086295292,0.8029309761142592,0.6675562595096034,0.169971437230789,0.2516822306763073
1,1679856953.255674,53126,opf_snn,10,6,68,NA,NA,0.8347616116973394,0.8761476459007368,0.8549540751257564,0.42923416229371053,0.4951176766256527
0,1679856954.835948,53126,opf,15,15,20,NA,NA,0.30239063546945777,0.7608042581827741,0.43277123408572443,0.031850997997937266,0.1353534209069533
1,1679856956.774861,53126,opf_snn,15,15,40,NA,NA,0.734496875122089,0.8853967770430499,0.8029183460433642,0.3063070168520125,0.45893485860721595
0,1679856958.501788,53126,opf,20,20,14,NA,NA,0.15299219941981007,0.7721984026395711,0.25538593181842434,0.011157112205735698,0.06779893516527793
1,1679856960.834252,53126,opf_snn,20,11,51,NA,NA,0.7980401430212359,0.8866926138797201,0.8400338837099557,0.40080836978759504,0.5000537524262074
0,1679856962.701849,53126,opf,25,25,7,NA,NA,0.014431546566802084,0.7421207737551777,0.028312517765013295,0.0005814436414984634,0.0016291038920773176
1,1679856965.572055,53126,opf_snn,25,11,51,NA,NA,0.7980401430212359,0.8866926138797201,0.8400338837099557,0.40080836978759504,0.5000537524262074
0,1679856967.588003,53126,opf,30,29,3,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679856970.922138,53126,opf_snn,30,12,49,NA,NA,0.7956465270750979,0.9056413178473726,0.8470881297030768,0.44173165685182236,0.5420904567648261
0,1679856973.122141,53126,opf,35,35,1,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679856976.833259,53126,opf_snn,35,13,47,NA,NA,0.7795252620716207,0.9016368115096492,0.8361462381651842,0.3766630190635259,0.5199750365188551
0,1679856979.225629,53126,opf,40,35,1,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679856982.89257,53126,opf_snn,40,15,40,NA,NA,0.734496875122089,0.8853967770430499,0.8029183460433642,0.3063070168520125,0.45893485860721595
0,1679856985.456797,53126,opf,45,35,1,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679856989.308131,53126,opf_snn,45,37,21,NA,NA,0.5673780095037564,0.8889602908052374,0.6926639507014841,0.19651973540454104,0.3743718726549799
0,1679856992.426369,53126,opf,50,35,1,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679856996.1622,53126,opf_snn,50,14,44,NA,NA,0.766786848942292,0.8948975039529292,0.8259037114802241,0.36756320912284746,0.4981180730331682
0,1679856999.195482,61026,opf,5,5,61,NA,NA,0.7956350824875446,0.8876559912462965,0.8391302714499885,0.36122211032058016,0.46637863060956125
1,1679857000.711523,61026,opf_snn,5,4,90,NA,NA,0.8842819965792619,0.9028785251942087,0.8934835066018478,0.5080569446839494,0.5760177778743218
0,1679857002.200213,61026,opf,10,10,35,NA,NA,0.612027799515509,0.8286808722312407,0.7040642437688208,0.1079243845201292,0.2576461705107322
1,1679857003.905818,61026,opf_snn,10,7,64,NA,NA,0.8482521122512625,0.8881461399581088,0.8677408402694373,0.3857955502572143,0.5015123088212751
0,1679857005.492193,61026,opf,15,14,25,NA,NA,0.40533857529544304,0.749918758570127,0.5262394659188786,0.017170402624506243,0.09783350070102342
1,1679857007.434036,61026,opf_snn,15,8,60,NA,NA,0.8328653470726267,0.8974973464007877,0.8639742890045591,0.38739579912722494,0.5171410268897464
0,1679857009.139254,61026,opf,20,17,19,NA,NA,0.2526120015222828,0.799204395683866,0.38388567159699655,0.016419539977261415,0.10650099103202254
1,1679857011.394442,61026,opf_snn,20,16,37,NA,NA,0.7256473972906918,0.9171252740444533,0.8102272209812019,0.3167418961934883,0.4869101617553747
0,1679857013.248996,61026,opf,25,25,9,NA,NA,0.05226725557430907,0.6198179828800808,0.09640498873401288,0.0009113485846414087,0.006627822312458101
1,1679857015.907296,61026,opf_snn,25,12,49,NA,NA,0.8047299936595828,0.8954937206600768,0.8476892188712217,0.38637881471587443,0.492270559918346
0,1679857017.891847,61026,opf,30,28,3,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679857021.015089,61026,opf_snn,30,9,52,NA,NA,0.7970881296771724,0.8705387904867199,0.8321958921750822,0.3306854042625958,0.4206853769158394
0,1679857023.171966,61026,opf,35,32,2,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679857026.80685,61026,opf_snn,35,17,42,NA,NA,0.7502715400939463,0.8894386586166398,0.8139493341496061,0.302774829041894,0.4454869288979035
0,1679857029.162779,61026,opf,40,38,1,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679857033.164679,61026,opf_snn,40,25,26,NA,NA,0.5778754224425794,0.886189614481639,0.6995689192997385,0.15867083098663662,0.35215258938365535
0,1679857035.755331,61026,opf,45,38,1,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679857039.784436,61026,opf_snn,45,19,36,NA,NA,0.7109691920497186,0.8799677911933886,0.7864924835164738,0.2543039790428767,0.40383681489340223
0,1679857042.597772,61026,opf,50,38,1,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679857046.618563,61026,opf_snn,50,37,19,NA,NA,0.4681910516585466,0.8695291074613108,0.6086560697984555,0.11465604467384762,0.29145232730992593
0,1679857049.778629,267,opf,5,5,58,NA,NA,0.7475759516360476,0.8658315199260326,0.8023699330442622,0.26160279174161016,0.3970703288682918
1,1679857051.29655,267,opf_snn,5,5,73,NA,NA,0.8328392217210211,0.8643566117252081,0.8483052734544062,0.3471812670163444,0.43101063036213255
0,1679857052.780617,267,opf,10,8,43,NA,NA,0.5591656018715504,0.7892755275056379,0.6545865678007279,0.06694265291531709,0.18284592098286603
1,1679857054.464447,267,opf_snn,10,7,60,NA,NA,0.7934869900186315,0.8762069961366634,0.8327979351458036,0.3358530153552105,0.4457627396985011
0,1679857056.030125,267,opf,15,15,23,NA,NA,0.41904694946876714,0.790744989650707,0.5477954762403436,0.051239883866081325,0.1804233731888846
1,1679857057.990127,267,opf_snn,15,13,45,NA,NA,0.7449240448589045,0.8507375837993645,0.7943223934891477,0.2377025811969561,0.3563969912077049
0,1679857059.696332,267,opf,20,17,18,NA,NA,0.33603152548811277,0.8107979810855189,0.475142435532297,0.028931527797381906,0.15225913135048122
1,1679857061.973245,267,opf_snn,20,19,34,NA,NA,0.6857809210865747,0.8594962868922456,0.7628743273401516,0.23326320870035097,0.3624907711321563
0,1679857063.837087,267,opf,25,25,11,NA,NA,0.24767552773251006,0.7412703419501318,0.37129337158539033,0.02162443209724951,0.10287151728796605
1,1679857066.497184,267,opf_snn,25,15,47,NA,NA,0.7608080370257934,0.8660105210767659,0.8100076819292858,0.27730244710880253,0.4017100623218706
0,1679857068.497931,267,opf,30,29,8,NA,NA,0.22661957146545725,0.7599240307134041,0.3491252850988579,0.02048425507410479,0.11245603748521198
1,1679857071.638164,267,opf_snn,30,17,40,NA,NA,0.7555924806489449,0.8943920493551427,0.8191542344257878,0.31430706443639705,0.4673647998695293
0,1679857073.79967,267,opf,35,35,3,NA,NA,0.08326071487328723,0.8761337732610647,0.15206992574702252,0.006129286803798263,0.050210338029243934
1,1679857077.533432,267,opf_snn,35,17,40,NA,NA,0.7555924806489449,0.8943920493551427,0.8191542344257878,0.31430706443639705,0.4673647998695293
0,1679857079.916499,267,opf,40,40,2,NA,NA,0.06184869389736203,0.9258798213337642,0.11595181625796531,0.005085002772269893,0.043202817737955757
1,1679857084.198073,267,opf_snn,40,15,47,NA,NA,0.7608080370257934,0.8660105210767659,0.8100076819292858,0.27730244710880253,0.4017100623218706
0,1679857086.776708,267,opf,45,42,1,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679857091.335275,267,opf_snn,45,19,34,NA,NA,0.6857809210865747,0.8594962868922456,0.7628743273401516,0.23326320870035097,0.3624907711321563
0,1679857094.16159,267,opf,50,42,1,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679857098.746463,267,opf_snn,50,14,45,NA,NA,0.7267010972441311,0.8555818091166495,0.7858926326862821,0.24165085934356498,0.36323558709076476
0,1679857101.789029,63831,opf,5,4,71,NA,NA,0.7953942414168441,0.8563428131283987,0.8247440358218011,0.35002605380796975,0.4271954436573722
1,1679857103.297002,63831,opf_snn,5,4,84,NA,NA,0.8733141614861921,0.9101317421688893,0.891342919485503,0.5946769280102614,0.623553666846201
0,1679857104.776133,63831,opf,10,10,39,NA,NA,0.655882632308725,0.8485100810193191,0.7398640269245794,0.22105052058091149,0.3584533967930458
1,1679857106.467441,63831,opf_snn,10,8,59,NA,NA,0.8062322929362394,0.8623884937149696,0.8333654455845932,0.355457552370452,0.450655750601505
0,1679857108.040344,63831,opf,15,15,22,NA,NA,0.4231941678610102,0.775680773631126,0.5476193857451848,0.06393530733900127,0.20245534091967415
1,1679857109.993545,63831,opf_snn,15,7,63,NA,NA,0.8152762653530368,0.8585232391320047,0.8363410530864906,0.35500453583308134,0.44345355654385743
0,1679857111.697715,63831,opf,20,20,13,NA,NA,0.23608234267247494,0.8223522000935038,0.3668490134356159,0.02309135876116973,0.14161442233357607
1,1679857113.943466,63831,opf_snn,20,8,59,NA,NA,0.8062322929362394,0.8623884937149696,0.8333654455845932,0.355457552370452,0.450655750601505
0,1679857115.758453,63831,opf,25,25,7,NA,NA,0.14900380896442314,0.7757071370313735,0.24998799583602588,0.007145815075551104,0.07332457377872949
1,1679857118.412019,63831,opf_snn,25,11,51,NA,NA,0.8008423190833032,0.8728274627581007,0.8352868373661412,0.39867969894859645,0.47613853918706994
0,1679857120.3912,63831,opf,30,28,5,NA,NA,0.10345067466318601,0.8309196152058684,0.18399385279249106,0.006413879133006303,0.05793157387836879
1,1679857123.51328,63831,opf_snn,30,21,33,NA,NA,0.6093999090698257,0.825969835296911,0.7013467359191482,0.18040380684036844,0.3058418451412963
0,1679857125.69431,63831,opf,35,34,4,NA,NA,0.04141631003873993,0.775836396973739,0.0786348713945897,0.0016114227254777065,0.011319535194696372
1,1679857129.349738,63831,opf_snn,35,17,37,NA,NA,0.65945679472126,0.8611086731130505,0.7469115634811815,0.2062482595639314,0.3782433284649066
0,1679857131.704454,63831,opf,40,40,2,NA,NA,0.019518199047637318,1.0000000000000044,0.03828906451276663,0.0011949810794662419,0.011942057171393171
1,1679857136.01556,63831,opf_snn,40,17,37,NA,NA,0.65945679472126,0.8611086731130505,0.7469115634811815,0.2062482595639314,0.3782433284649066
0,1679857138.599013,63831,opf,45,43,1,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679857143.230313,63831,opf_snn,45,16,40,NA,NA,0.7345318259165516,0.8807707220362675,0.8010315188211241,0.3000452853964441,0.4539999568149848
0,1679857146.036287,63831,opf,50,43,1,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679857150.730759,63831,opf_snn,50,20,35,NA,NA,0.626977731408163,0.8279372692161773,0.713578773438545,0.1931278440229847,0.31419408299578033
0,1679857153.827061,43373,opf,5,5,61,NA,NA,0.7371580751277738,0.8298380976639791,0.7807573054270217,0.24789892124658752,0.3473296331142976
1,1679857155.344712,43373,opf_snn,5,5,75,NA,NA,0.812220383017882,0.8657847120505013,0.838147622434993,0.35190100306780187,0.46715465132478295
0,1679857156.825427,43373,opf,10,8,34,NA,NA,0.5535368535267648,0.7736788044055712,0.6453506308058381,0.0877904361661419,0.205711913494802
1,1679857158.518078,43373,opf_snn,10,6,71,NA,NA,0.7851092349053429,0.8684202992005223,0.824666003985556,0.33755335447547113,0.4603423324080004
0,1679857160.092841,43373,opf,15,15,21,NA,NA,0.47927309005413,0.8264198963828577,0.6066982384618038,0.10804625653006544,0.27369670770307525
1,1679857162.024382,43373,opf_snn,15,7,65,NA,NA,0.7821775426215515,0.8426041906286501,0.8112672142247044,0.2747761531604646,0.3903404975838694
0,1679857163.699576,43373,opf,20,15,21,NA,NA,0.4668917275100667,0.8153793623777469,0.5937806476006723,0.10069613423330018,0.2567641709787331
1,1679857165.94474,43373,opf_snn,20,13,45,NA,NA,0.745490173435345,0.8810315600606926,0.8076133961025346,0.2893391088382826,0.46428987177820574
0,1679857167.774867,43373,opf,25,24,7,NA,NA,0.29661481177918797,0.7442941039018102,0.42418438772380085,0.0397616848158169,0.1598252672386089
1,1679857170.462198,43373,opf_snn,25,15,40,NA,NA,0.7556128654124128,0.8753283126738715,0.8110768719350157,0.33632810221107284,0.46298956548783315
0,1679857172.480075,43373,opf,30,28,4,NA,NA,0.20691286133188266,0.7626315352679485,0.3255101543727395,0.029752283459354826,0.14247495032766677
1,1679857175.63769,43373,opf_snn,30,11,49,NA,NA,0.7608489297537937,0.8617132939413422,0.8081460641389538,0.32170800430508023,0.4334636302608513
0,1679857177.795824,43373,opf,35,34,2,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679857181.489586,43373,opf_snn,35,14,43,NA,NA,0.7642040094311129,0.8836057691329606,0.8195789105175699,0.3477886963800438,0.4847499865776862
0,1679857183.840039,43373,opf,40,34,2,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679857188.179802,43373,opf_snn,40,16,37,NA,NA,0.7506449716983615,0.8870128393534721,0.8131512251206136,0.3482689534028857,0.4854279157264102
0,1679857190.755437,43373,opf,45,45,1,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679857195.78174,43373,opf_snn,45,33,19,NA,NA,0.5179502531050465,0.8279639103854188,0.6372532938264303,0.12405602141039117,0.29121209862902325
0,1679857198.697042,43373,opf,50,45,1,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679857203.66023,43373,opf_snn,50,50,11,NA,NA,0.4259536143029395,0.8092325759063271,0.5581272576575345,0.10069800321656734,0.25031891693330327
0,1679857206.875145,13480,opf,5,5,61,NA,NA,0.77187269382216,0.8352711265700611,0.8023214429933965,0.2935037862947069,0.4031686441098291
1,1679857208.384861,13480,opf_snn,5,5,77,NA,NA,0.8714733204864447,0.8782714417414625,0.8748591750585346,0.4741617372631212,0.5694401501112215
0,1679857209.86047,13480,opf,10,9,38,NA,NA,0.592137438754094,0.7846863072579976,0.6749478886472926,0.11131340881566434,0.24807015355641854
1,1679857211.542767,13480,opf_snn,10,8,64,NA,NA,0.8323528142359201,0.8559868004366572,0.8440043888094466,0.37582073501278423,0.4832074092390692
0,1679857213.128116,13480,opf,15,15,23,NA,NA,0.43200315832708547,0.8096938803090891,0.5634068580139869,0.07493577328352757,0.2402415457708505
1,1679857215.1136,13480,opf_snn,15,8,64,NA,NA,0.8323528142359201,0.8559868004366572,0.8440043888094466,0.37582073501278423,0.4832074092390692
0,1679857216.809357,13480,opf,20,20,12,NA,NA,0.24427809389817956,0.8072422052553793,0.37505997244690414,0.023388213122430015,0.1287864711150643
1,1679857219.060139,13480,opf_snn,20,14,46,NA,NA,0.7488110803390646,0.8541642824144453,0.7980255891183717,0.3113902122130793,0.439078829437252
0,1679857220.899724,13480,opf,25,22,10,NA,NA,0.1464902277834115,0.8671519883738413,0.250639308968985,0.011643323639657139,0.08949964533037524
1,1679857223.535254,13480,opf_snn,25,13,49,NA,NA,0.7877832769402325,0.855580933501803,0.8202835953210108,0.33865009275261215,0.46052247531181634
0,1679857225.50378,13480,opf,30,30,5,NA,NA,0.038993768815500617,0.7171370263659008,0.07396570961889937,0.000680536802469155,0.007045235852234036
1,1679857228.642884,13480,opf_snn,30,19,39,NA,NA,0.6661958165046855,0.8520704353917432,0.7477552224009103,0.229159766693308,0.39890667167456834
0,1679857230.876393,13480,opf,35,34,3,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679857234.543835,13480,opf_snn,35,15,46,NA,NA,0.733942617950748,0.8516481813689682,0.7884264919739833,0.2983587664182833,0.42771323434458663
0,1679857236.869015,13480,opf,40,38,1,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679857240.855202,13480,opf_snn,40,11,52,NA,NA,0.8064035444302037,0.8661133531018028,0.8351926116265221,0.3727689790848292,0.494951619130649
0,1679857243.40355,13480,opf,45,38,1,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679857247.440422,13480,opf_snn,45,20,36,NA,NA,0.7111220023584148,0.8711827659221729,0.7830567730588545,0.3029448374745931,0.4550633398994921
0,1679857250.289098,13480,opf,50,38,1,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679857254.305165,13480,opf_snn,50,21,38,NA,NA,0.6869330369684116,0.8484274105411566,0.7591869631859199,0.2528828276966395,0.40013720692883264
0,1679857257.399979,48912,opf,5,5,60,NA,NA,0.7396239957530583,0.8336330601797992,0.7838197993606796,0.2184789679098005,0.3028857496678129
1,1679857258.913908,48912,opf_snn,5,4,87,NA,NA,0.8422701946861485,0.88340091197642,0.8623453857963813,0.4061328002379104,0.4887044956554783
0,1679857260.402451,48912,opf,10,10,33,NA,NA,0.5785226951933501,0.8111917949568161,0.6753802552442826,0.11982173604780715,0.23472542101219038
1,1679857262.075526,48912,opf_snn,10,10,53,NA,NA,0.7753263509716646,0.8776398606904657,0.8233166605047408,0.316329092182277,0.4341610580425634
0,1679857263.674175,48912,opf,15,14,26,NA,NA,0.4104132445271423,0.7886905287660664,0.5398849474882926,0.041167671375211615,0.1565272108030488
1,1679857265.61574,48912,opf_snn,15,9,54,NA,NA,0.7689461395575644,0.8736868359064,0.8179771497193198,0.31102259710507135,0.4207562708366343
0,1679857267.307539,48912,opf,20,19,17,NA,NA,0.18641232863483145,0.8051857598370202,0.30273667168144375,0.009434080083525453,0.07394903819905084
1,1679857269.564201,48912,opf_snn,20,12,44,NA,NA,0.7220035186532051,0.87173745609903,0.7898366429879115,0.2601474616458972,0.39467642332971087
0,1679857271.391935,48912,opf,25,24,8,NA,NA,0.019151431016041373,1.0000000000000047,0.037583092037555964,0.0010595324812926296,0.011097865600915777
1,1679857274.036568,48912,opf_snn,25,19,37,NA,NA,0.714833661966887,0.8719029225993372,0.7855942380148768,0.2778954408650095,0.39452291377733695
0,1679857276.035858,48912,opf,30,30,4,NA,NA,0.030244355383745668,0.7905416135848026,0.05825982024752349,0.00012205425913494474,0.00599519606569804
1,1679857279.142061,48912,opf_snn,30,30,26,NA,NA,0.595673800554356,0.8478631632814542,0.6997394392726439,0.14982499329542096,0.30329070731202584
0,1679857281.331375,48912,opf,35,34,2,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679857284.987216,48912,opf_snn,35,25,30,NA,NA,0.6552683396588336,0.8347547045028807,0.7342011674050828,0.1773014730942553,0.2931677959901408
0,1679857287.365546,48912,opf,40,34,2,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679857291.66594,48912,opf_snn,40,23,31,NA,NA,0.6238354875786007,0.8278618252134082,0.711511388536559,0.15096225943514122,0.27257157233629414
0,1679857294.261722,48912,opf,45,42,1,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679857298.76347,48912,opf_snn,45,21,38,NA,NA,0.6721090515529579,0.8540058519641458,0.7522173616960094,0.21377833539294575,0.33817321302205955
0,1679857301.535613,48912,opf,50,42,1,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679857306.044847,48912,opf_snn,50,31,26,NA,NA,0.5768695768529098,0.8608080046422087,0.6908001568378559,0.1527539104148113,0.3197884419081871
0,1679857309.169279,67816,opf,5,5,63,NA,NA,0.7746619150496381,0.8487773781207038,0.8100278365220083,0.26260112009956443,0.372401195749608
1,1679857310.674132,67816,opf_snn,5,3,105,NA,NA,0.8729033161755063,0.9041064782903081,0.8882309433894915,0.4710120359382946,0.5875494486064148
0,1679857312.154516,67816,opf,10,9,38,NA,NA,0.6456698283288657,0.8398820686157955,0.7300808705168434,0.1862191194199039,0.3188188967751039
1,1679857313.832405,67816,opf_snn,10,7,65,NA,NA,0.8180736279884414,0.8663615554451461,0.8415254534971115,0.33925442090170466,0.441563931083464
0,1679857315.41004,67816,opf,15,15,18,NA,NA,0.412569683084412,0.8315010466164072,0.5514993884140125,0.05853862360377114,0.22193633280189445
1,1679857317.350491,67816,opf_snn,15,13,43,NA,NA,0.7511101783476566,0.8709786850128238,0.8066154329938273,0.27346060445769516,0.42137940534173685
0,1679857319.049575,67816,opf,20,17,13,NA,NA,0.3679594919391092,0.8641962205632332,0.5161510010911728,0.05054814446888526,0.2195149314426005
1,1679857321.306947,67816,opf_snn,20,9,56,NA,NA,0.7646821948427635,0.872322124379327,0.8149632702218766,0.2924550984588012,0.4291648213892822
0,1679857323.154411,67816,opf,25,25,8,NA,NA,0.11679443408659315,0.713483100361559,0.20073012090460202,0.0029491403995523446,0.03173743011925062
1,1679857325.810894,67816,opf_snn,25,14,42,NA,NA,0.7439622454124605,0.8820999016240448,0.8071635203935437,0.2927442949093037,0.4446633280670775
0,1679857327.802408,67816,opf,30,30,6,NA,NA,0.04591178467178129,0.8701240548517724,0.08722136519215216,0.0021010071774852507,0.020433224523016415
1,1679857330.910048,67816,opf_snn,30,19,34,NA,NA,0.6761022427552053,0.8662267795100113,0.7594460843396209,0.20754088921676234,0.37856370758693236
0,1679857333.067937,67816,opf,35,35,3,NA,NA,0.019292188173201438,1.0000000000000044,0.0378540881545994,0.0011271714626707333,0.01151117771936184
1,1679857336.730015,67816,opf_snn,35,12,45,NA,NA,0.7344793613679103,0.8696955766936499,0.7963887685794722,0.2568943384533664,0.40989684029397916
0,1679857339.087198,67816,opf,40,40,1,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679857343.518874,67816,opf_snn,40,23,30,NA,NA,0.668950504593624,0.8573922431599146,0.7515388985083928,0.20258701259860182,0.36049009632148343
0,1679857346.250872,67816,opf,45,40,1,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679857350.619703,67816,opf_snn,45,18,35,NA,NA,0.6613385981215693,0.8397646445164203,0.7399474692767442,0.1720046062219983,0.3185742602791106
0,1679857353.509298,67816,opf,50,40,1,NA,NA,0.0,1.0,0.0,0.0,0.0
